ticker,symbol,yearReport,lengthReport,risk_score,risk_label,risk_reasoning,high_risk_count,medium_risk_count,composite_rules_count,high_risk_indicators,medium_risk_indicators,composite_rules_activated,risk_types_detected,high_risk_details,composite_risk_details
VNM,VNM,2025,3,0.6333,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 2 vấn đề phức hợp: profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.; working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,2,2,"B3, C1, C2, D2, D3","A3, C3","R10, R12","profitability_concern, working_capital_inefficiency","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2025,2,0.7167,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 2 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",6,2,2,"A3, B3, C1, C2, D2, D3","A1, C3","R6, R12","working_capital_inefficiency, working_capital_risk","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2025,1,0.7417,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.",6,1,3,"A3, B3, C1, C2, D2, D3",C3,"R6, R10, R12","profitability_concern, working_capital_risk, working_capital_inefficiency","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2024,4,0.7417,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.",6,1,3,"A3, B3, C1, C2, D2, D3",C3,"R6, R10, R12","profitability_concern, working_capital_risk, working_capital_inefficiency","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2024,3,0.7167,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 2 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",6,2,2,"A3, B3, C1, C2, D2, D3","A1, C3","R6, R12","working_capital_inefficiency, working_capital_risk","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2024,2,0.7417,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.",6,1,3,"A3, B3, C1, C2, D2, D3",C3,"R6, R10, R12","profitability_concern, working_capital_risk, working_capital_inefficiency","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2024,1,0.7417,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.",6,1,3,"A3, B3, C1, C2, D2, D3",C3,"R6, R10, R12","profitability_concern, working_capital_risk, working_capital_inefficiency","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2023,4,0.7417,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.",6,1,3,"A3, B3, C1, C2, D2, D3",C3,"R6, R10, R12","profitability_concern, working_capital_risk, working_capital_inefficiency","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2023,3,0.6083,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,3,1,"B3, C1, C2, D2, D3","A1, A3, C3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
VNM,VNM,2023,2,0.7417,High,"Các chỉ số có rủi ro cao: A3 (Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 3 vấn đề phức hợp: working_capital_risk - Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động.; profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.",6,1,3,"A3, B3, C1, C2, D2, D3",C3,"R6, R10, R12","profitability_concern, working_capital_risk, working_capital_inefficiency","A3: Cash ratio thấp cho thấy doanh nghiệp thiếu tiền mặt để thanh toán nợ ngắn hạn. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R6 (working_capital_risk): Khoản phải thu cao kết hợp với tiền mặt thấp cho thấy doanh nghiệp gặp vấn đề về vốn lưu động. | R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
